full_nameyears,sentence,label,sentiment_label,sentiment_score
Aquino-2012,exist world others.,,,
Aquino-2012,"appropriate even attend problems, remain vigilant events affect us.",,,
Aquino-2012,situation bajo de masinloc source much discussion.,,,
Aquino-2012,chinese fishermen entered territory.,,,
Aquino-2012,"patrol boats intercepted ships, contain endangered species.",,,
Aquino-2012,"leader, duty uphold laws country.",,,
Aquino-2012,"did, tension ensued one hand, chinese ninedash line theory laying claim almost entire west philippine sea other, united nations convention laws sea, recognized rights many countries, including china itself.",,,
Aquino-2012,demonstrated utmost forbearance dealing issue.,,,
Aquino-2012,"sign goodwill, replaced navy cutter civilian boat soon could.",,,
Aquino-2012,chose respond medias harangues.,,,
Aquino-2012,"think excessive ask rights respected, respect rights fellow nation world need share.",,,
Aquino-2012,say let bajo de masinloc go avoid trouble.,,,
Aquino-2012,"someone entered yard told owned it, would agree would right give away rightfully ask solidarity people regarding issue.",,,
Aquino-2012,let us speak one voice.,,,
Aquino-2012,help relay side logic stand.,,,
Aquino-2012,"simple situation, simple solutions.",,,
Aquino-2012,"rest assured consulting experts, every leader nation, allies—even side—to find resolution acceptable all.",,,
Aquino-2012,"every step straight righteous path, plant seeds change.",,,
Aquino-2012,still committed uprooting work.,,,
Aquino-2012,"even speak, gathered room, whispering other, dissecting word utter, looking pretext attack tomorrow.",,,
Aquino-2012,"also ones say, let go past.",,,
Aquino-2012,unite.,,,
Aquino-2012,forgive forget move forward people.,,,
Aquino-2012,find unacceptable.,,,
Aquino-2012,"shall simply forgive forget ten years taken us simply forgive forget farmers piled massive debts government insisted importing rice, could reinvested farmlands instead shall forgive forget family police officer died trying defend guns nothing nightstick shall forgive forget orphans victims massacre maguindanao loved ones brought back life forgiving forgetting forgive forget everything ever done us, sink us rotten state forgive forget return former status quo response forgiveness possible forgetting not.",,,
Aquino-2012,"offenders go unpunished, societys future suffering guaranteed.",,,
Aquino-2012,true unity reconciliation emanate genuine justice.,,,
Aquino-2012,justice plunder case leveled former president justice receives day court defend accusations leveled her.,,,
Aquino-2012,justice witnessed may.,,,
Aquino-2012,"day, proved justice prevail, even confronted opponent position power.",,,
Aquino-2012,"day, woman named delsa flores, panabo, davao del norte, said it actually possible single law governing simple court reporter like me, chief justice.",,,
Aquino-2012,"possible scales set right, even rich powerful held accountable.",,,
Aquino-2012,"why, next chief justice, much demanded people.",,,
Aquino-2012,"proven impossible possible now, task reform toward true justice continues even administration.",,,
Aquino-2012,"still many flaws system, repairing easy.",,,
Aquino-2012,aware weight mandate.,,,
Aquino-2012,people tasked us duty sworn must do.,,,
Aquino-2012,"objectives simple innocent, appear court confidence, found guilty.",,,
Aquino-2012,"guilty, made pay sins, matter are.",,,
Aquino-2012,"would also like thank ombudsman conchita carpiomorales, accepting challenges came position.",,,
Aquino-2012,"could turned responsibility, citing retirement volunteering others job—but desire serve nation out.",,,
Aquino-2012,generosity met grenade home.,,,
Aquino-2012,"maam, challenges come time, perhaps, theyll give monikers theyve given me—a greedy capitalist also communist headed toward dictatorship reforms working hard achieve.",,,
Aquino-2012,"thank work, thank instrument true justice—especially height impeachment trial.",,,
Aquino-2012,"thank, too, two institutions form congress—the senate house representatives—which weighed measured filipino people, found wanting.",,,
Aquino-2012,"everyone ensured justice system worked well weathered many challenges criticism, even misgivings couple anxiety possible failure, face ire went against, mission lost.",,,
Aquino-2012,falter.,,,
Aquino-2012,"filipino people relying you, proved faith rightly placed.",,,
Aquino-2012,fail nation brightened futures.,,,
Aquino-2012,"let remind fight end ousting one corrupt official, suspension anomalous contract, systemic overhauling government office.",,,
Aquino-2012,"call upon congress pass amendments antimoney laundering act, may strengthen measures hold corrupt accountable.",,,
Aquino-2012,"every town lighted highways, bridges, airports, trains, ports built fair contracts peace cities rural areas every classroom, desk, book assigned child every filipino granted future—all these, achieved two years.",,,
Aquino-2012,"advanced agenda reform last two years, marked contrast suffering decade came before.",,,
Aquino-2012,"share ideals work goals, bound shared agenda.",,,
Aquino-2012,"us, follows doing.",,,
Aquino-2012,whoever stands agenda genuine change—can people really count side elections fast approaching.,,,
Aquino-2012,"you, bosses, compass.",,,
Aquino-2012,"ask you, boss, direction take continue treading straight righteous path, doubleback—toward crooked road leads dead end remember well early days first started working.",,,
Aquino-2012,keenly aware heavy burdens would face.,,,
Aquino-2012,among wondered possible fix system broken learned months served president nothing impossible.,,,
Aquino-2012,"nothing impossible filipino people see bosses government, carry you, guide you, lead toward meaningful change.",,,
Aquino-2012,isnt impossible philippines become first country southeast asia provide free vaccines rotavirus.,,,
Aquino-2012,"isnt impossible philippines stand strong say, the philippines filipinos—and ready defend it.",,,
Aquino-2012,"impossible filipino long kept head bowed upon meeting foreigner—it impossible filipino, today, stand head held high bask admiration world.",,,
Aquino-2012,"times—is great filipino last year, asked filipino people thank done share bringing positive change society.",,,
Aquino-2012,"obstacles encountered laughing matter, believe right thank shouldered burdens us, righting wrongs brought bad governance.",,,
Aquino-2012,members cabinet sincerest thanks.,,,
Aquino-2012,"filipino people lucky ready sacrifice private much quieter lives order serve public, even know receive smaller salaries, dangers, constant criticism return.",,,
Aquino-2012,"hope mind take opportunity thank today father catalino arevalo sister agnes guillen, nurtured allowed spiritual life flourish, especially times greatest difficulty deepest gratitude.",,,
Aquino-2012,third sona three remain.,,,
Aquino-2012,entering midpoint administration.,,,
Aquino-2012,"last year, challenged fully turn back culture negativism take every chance uplift fellow filipinos.",,,
Aquino-2012,"experiencing today, clear succeeded.",,,
Aquino-2012,wellspring change.,,,
Aquino-2012,said possible.,,,
Aquino-2012,stand today face government knows boss draws strength you.,,,
Aquino-2012,narrate changes made possible.,,,
Aquino-2012,"why, nurses, midwives, doctors chose serve barrios new graduate chosen work government filipino athlete proudly carries flag corner globe, government official renders true honest service made change possible.",,,
Aquino-2012,"whenever come face face mother tells me, thank you, child vaccinated, respond made happen.",,,
Aquino-2012,"whenever come face face child tells me, thank paper, pencils, chance study, respond made happen.",,,
Aquino-2012,"whenever come face face ofw tells me, thank you, dream growing old philippines, respond made happen.",,,
Aquino-2012,"whenever come face face filipino says, thank you, thought would never electricity sitio.",,,
Aquino-2012,"never imagined living see light, respond made happen.",,,
Aquino-2012,"whenever come face face farmer, teacher, pilot, engineer, driver, call center agent, normal filipino every juan juana dela cruz says, thank change, respond made happen.",,,
Aquino-2012,repeat impossible possible.,,,
Aquino-2012,stand today tell sona.,,,
Aquino-2012,made happen.,,,
Aquino-2012,sona filipino nation.,,,
Aquino-2012,thank you.,,,
Aquino-2012,read sona technical report basahin ito sa filipino,,,
Aquino-2012,"state nation address excellency benigno s. aquino iii president philippines congress philippines vice president jejomar binay senate president franklin m. drilon speaker feliciano belmonte jr. chief justice maria lourdes sereno eminent justices supreme court former presidents fidel valdez ramos joseph ejercito estrada distinguished members diplomatic corps honorable members house representatives senate leaders local government members cabinet members military police uniform fellow public servants and, course, bosses, filipino people, pleasant afternoon all.",,,
Aquino-2012,fourth sona two remain.,,,
Aquino-2012,almost four years passed since approached various camps urge run presidency.,,,
Aquino-2012,"said we know countrys problems cannot solved blink eye, one year, even within sixyear term president.",,,
Aquino-2012,"begin, one nurturing change.",,,
Aquino-2012,"even then, aware significant problems would face.",,,
